CoastalAerosol,Blue,Green,Red,RedEdge1,RedEdge2,RedEdge3,NIR,NarrowNIR,WaterVapour,SWIR1,SWIR2,Pond,Coincidence,Season,Date of Capture,pH,Salinity,Carbonate,BiCarbonate,Alkalinity,Hardness,Calcium,Magnesium,Ammonia,Nitrite,id,coordinates,type,lon1,lat1,lon2,lat2,lon3,lat3,lon4,lat4,start_date,end_date,chlorophyll,ndwi,turbidity,awei,mndwi,ndvi,diff_healthy_coastalAerosol,diff_healthy_blue,diff_healthy_green,diff_healthy_red,diff_healthy_rededge1,diff_healthy_rededge2,diff_healthy_rededge3,diff_healthy_nir,diff_healthy_narrownir,diff_healthy_watervapour,diff_healthy_swir1,diff_healthy_swir2
0.172811924,0.162944489,0.205946889,0.176763804,0.229285627,0.201770224,0.209620862,0.192323922,0.203399392,0.33757191,0.199833296,0.183594603,T_A3,0,2,12/9/2022,8.6,35,40,130,170,6200,336,1412,0.04,0,14,"[[[80.14450743588003, 14.020537623131261], [80.14462315262011, 14.019847441256175], [80.1451732813818, 14.02005357579354], [80.1449778908223, 14.020690383105475], [80.14450743588003, 14.020537623131261]]]",Polygon,80.14450744,14.02053762,80.14462315,14.01984744,80.14517328,14.02005358,80.14497789,14.02069038,11/9/2022,13-09-2022,0.129348347,0.034205284,-0.076253643,-0.508213403,0.015066267,0.042158319,0.043881237,0.030906111,0.063672141,0.056263598,0.106371769,0.072876051,0.077652183,0.066093048,0.073268281,0.154460227,0.081425148,0.073319959
0.152051545,0.15445996,0.200849278,0.161329179,0.198430404,0.158223543,0.164276637,0.142904557,0.157408379,0.195380755,0.169485025,0.15858445,T_A3,1,2,28-08-2022,8.6,37,40,140,180,6460,386,1502,0.02,0,14,"[[[80.14450743588003, 14.020537623131261], [80.14462315262011, 14.019847441256175], [80.1451732813818, 14.02005357579354], [80.1449778908223, 14.020690383105475], [80.14450743588003, 14.020537623131261]]]",Polygon,80.14450744,14.02053762,80.14462315,14.01984744,80.14517328,14.02005358,80.14497789,14.02069038,27-08-2022,29-08-2022,0.10312783,0.168564578,-0.109117752,-0.33275065,0.084691728,-0.060560743,0.023120858,0.022421581,0.05857453,0.040828973,0.075516545,0.029329371,0.032307958,0.016673683,0.027277268,0.012269073,0.051076878,0.048309806
0.167512631,0.16499177,0.205703962,0.178221213,0.220207266,0.193914103,0.201141458,0.188139246,0.198401541,0.221970238,0.199939843,0.179003837,T_A3,2,2,22-09-2022,8.9,32,60,110,170,5600,276,1334,0.01,0,14,"[[[80.14450743588003, 14.020537623131261], [80.14462315262011, 14.019847441256175], [80.1451732813818, 14.02005357579354], [80.1449778908223, 14.020690383105475], [80.14450743588003, 14.020537623131261]]]",Polygon,80.14450744,14.02053762,80.14462315,14.01984744,80.14517328,14.02005358,80.14497789,14.02069038,21-09-2022,23-09-2022,0.105379145,0.044598246,-0.071583607,-0.490068881,0.014209804,0.027071788,0.038581944,0.032953392,0.063429215,0.057721007,0.097293408,0.065019931,0.069172779,0.061908372,0.06827043,0.038858556,0.081531695,0.068729193
0.191830791,0.185246435,0.239382804,0.2090164,0.231034339,0.198363008,0.205355895,0.190582067,0.204035448,0.221393509,0.212921689,0.189072238,T_A3,1,2,23-08-2022,8.6,37,40,140,180,6460,386,1502,0.02,0,14,"[[[80.14450743588003, 14.020537623131261], [80.14462315262011, 14.019847441256175], [80.1451732813818, 14.02005357579354], [80.1449778908223, 14.020690383105475], [80.14450743588003, 14.020537623131261]]]",Polygon,80.14450744,14.02053762,80.14462315,14.01984744,80.14517328,14.02005358,80.14497789,14.02069038,22-08-2022,24-08-2022,0.050035001,0.113499359,-0.067721807,-0.431937895,0.058502879,-0.046132141,0.062900104,0.053208057,0.097108057,0.088516194,0.108120481,0.069468835,0.073387216,0.064351193,0.073904337,0.038281826,0.094513541,0.078797593
0.162532412,0.173422692,0.185327188,0.167850934,0.184830044,0.175582373,0.176539073,0.184088667,0.174406501,0.238377831,0.179618623,0.157878096,T_A3,0,2,14-07-2022,8.7,38,40,120,160,6800,472,1471,0,0,14,"[[[80.14450743588003, 14.020537623131261], [80.14462315262011, 14.019847441256175], [80.1451732813818, 14.02005357579354], [80.1449778908223, 14.020690383105475], [80.14450743588003, 14.020537623131261]]]",Polygon,80.14450744,14.02053762,80.14462315,14.01984744,80.14517328,14.02005358,80.14497789,14.02069038,13-07-2022,15-07-2022,0.04814297,0.003352646,-0.049482833,-0.430177013,0.015642227,0.046137841,0.033601725,0.041384314,0.043052441,0.047350728,0.061916186,0.046688201,0.044570394,0.057857793,0.04427539,0.055266148,0.061210475,0.047603452
0.124869093,0.117263019,0.157453676,0.125446413,0.168458017,0.124599204,0.126478001,0.112999069,0.115538426,0.190026908,0.146525093,0.138154776,T_A4,1,1,20-04-2023,8,30,0,150,150,5800,344,1182,0.04,0,13,"[[[80.14387760457805, 14.020390260360358], [80.14390605951417, 14.019749771238878], [80.14439358741754, 14.019834433696317], [80.14427217968995, 14.020450996305442], [80.14387760457805, 14.020390260360358]]]",Polygon,80.1438776,14.02039026,80.14390606,14.01974977,80.14439359,14.01983443,80.14427218,14.020451,19-04-2023,21-04-2023,0.146345542,0.164371068,-0.113139811,-0.353998174,0.035951796,-0.052202054,-0.004061594,-0.014775359,0.015178929,0.004946208,0.045544158,-0.004294968,-0.005490678,-0.013231805,-0.014592685,0.006915225,0.028116946,0.027880132
0.150493689,0.150703211,0.192310116,0.162627038,0.191533036,0.146914729,0.149237539,0.145375901,0.142871036,0.208822436,0.167724309,0.15570806,T_A4,2,1,10/4/2023,8.2,26,20,150,170,5120,284,991,0.05,0,13,"[[[80.14387760457805, 14.020390260360358], [80.14390605951417, 14.019749771238878], [80.14439358741754, 14.019834433696317], [80.14427217968995, 14.020450996305442], [80.14387760457805, 14.020390260360358]]]",Polygon,80.1438776,14.02039026,80.14390606,14.01974977,80.14439359,14.01983443,80.14427218,14.020451,9/4/2023,11/4/2023,0.081618453,0.138987736,-0.083629108,-0.351177601,0.068287378,-0.056009651,0.021563002,0.018664833,0.050035369,0.042126833,0.068619178,0.018020556,0.01726886,0.019145027,0.012739925,0.025710753,0.049316162,0.045433416
0.17586263,0.16256284,0.208697842,0.178678383,0.215215358,0.190003824,0.193267319,0.181003849,0.191495227,0.341377764,0.1952743,0.17721859,T_A4,0,2,12/9/2022,8.5,35,40,120,160,6260,332,1428,0.03,0,13,"[[[80.14387760457805, 14.020390260360358], [80.14390605951417, 14.019749771238878], [80.14439358741754, 14.019834433696317], [80.14427217968995, 14.020450996305442], [80.14387760457805, 14.020390260360358]]]",Polygon,80.1438776,14.02039026,80.14390606,14.01974977,80.14439359,14.01983443,80.14427218,14.020451,11/9/2022,13-09-2022,0.092758455,0.071064594,-0.077494324,-0.456338278,0.03322888,0.006465335,0.046931942,0.030524462,0.066423095,0.058178177,0.0923015,0.061109652,0.06129864,0.054772975,0.061364116,0.158266081,0.076866152,0.066943945
0.158156438,0.171738174,0.21739884,0.179767061,0.199425804,0.155042192,0.159192456,0.14106747,0.149546817,0.204243891,0.16932647,0.159727343,T_A4,1,2,28-08-2022,8.5,36,30,140,170,6300,374,1466,0.02,0,13,"[[[80.14387760457805, 14.020390260360358], [80.14390605951417, 14.019749771238878], [80.14439358741754, 14.019834433696317], [80.14427217968995, 14.020450996305442], [80.14387760457805, 14.020390260360358]]]",Polygon,80.1438776,14.02039026,80.14390606,14.01974977,80.14439359,14.01983443,80.14427218,14.020451,27-08-2022,29-08-2022,0.05184365,0.212938755,-0.09475078,-0.27022867,0.124306242,-0.120621651,0.029225751,0.039699796,0.075124093,0.059266855,0.076511945,0.026148019,0.027223777,0.014836596,0.019415706,0.021132208,0.050918323,0.049452698
0.168848132,0.161204186,0.203890421,0.175984536,0.212382462,0.182729139,0.188319526,0.176012023,0.184268762,0.233468848,0.193973418,0.173306401,T_A4,2,2,22-09-2022,8.6,33,40,120,160,5840,306,1371,0.01,0,13,"[[[80.14387760457805, 14.020390260360358], [80.14390605951417, 14.019749771238878], [80.14439358741754, 14.019834433696317], [80.14427217968995, 14.020450996305442], [80.14387760457805, 14.020390260360358]]]",Polygon,80.1438776,14.02039026,80.14390606,14.01974977,80.14439359,14.01983443,80.14427218,14.020451,21-09-2022,23-09-2022,0.093720441,0.073383044,-0.073460712,-0.455093825,0.02492562,7.81E-05,0.039917445,0.029165808,0.061615673,0.05548433,0.089468604,0.053834967,0.056350847,0.049781149,0.054137651,0.050357165,0.07556527,0.063031757
0.195089395,0.184414247,0.232994294,0.201942887,0.222386625,0.186938948,0.19287095,0.178129464,0.190689455,0.234257838,0.205841783,0.181969129,T_A4,1,2,23-08-2022,8.5,36,30,140,170,6300,374,1466,0.02,0,13,"[[[80.14387760457805, 14.020390260360358], [80.14390605951417, 14.019749771238878], [80.14439358741754, 14.019834433696317], [80.14427217968995, 14.020450996305442], [80.14387760457805, 14.020390260360358]]]",Polygon,80.1438776,14.02039026,80.14390606,14.01974977,80.14439359,14.01983443,80.14427218,14.020451,22-08-2022,24-08-2022,0.04817892,0.133450886,-0.071392855,-0.40649661,0.061873926,-0.062654973,0.066158708,0.052375869,0.090719547,0.081442681,0.099472767,0.058044775,0.060902272,0.05189859,0.060558344,0.051146155,0.087433635,0.071694485
0.162273949,0.158126164,0.17667008,0.156663574,0.170028803,0.155671339,0.157377718,0.158578735,0.156108986,0.235650705,0.161475133,0.145629738,T_A4,0,2,14-07-2022,8.7,39,40,110,150,6960,482,1488,0,0,13,"[[[80.14387760457805, 14.020390260360358], [80.14390605951417, 14.019749771238878], [80.14439358741754, 14.019834433696317], [80.14427217968995, 14.020450996305442], [80.14387760457805, 14.020390260360358]]]",Polygon,80.1438776,14.02039026,80.14390606,14.01974977,80.14439359,14.01983443,80.14427218,14.020451,13-07-2022,15-07-2022,0.040910746,0.053963935,-0.060019461,-0.359539931,0.04493616,0.006075202,0.033343262,0.026087786,0.034395333,0.036163368,0.047114945,0.026777166,0.025409039,0.032347861,0.025977875,0.052539022,0.043066985,0.035355094
0.122307363,0.11324485,0.138840694,0.124261014,0.148484684,0.124139154,0.125159136,0.104516652,0.123585184,0.187801802,0.155861959,0.147291211,T_A5,1,1,20-04-2023,7.8,32,0,140,150,6400,366,1202,0.05,0,12,"[[[80.14315661965094, 14.020277934514866], [80.14322301450079, 14.019657690462651], [80.14365932351961, 14.01972026709052], [80.14359861965579, 14.020362596778043], [80.14315661965094, 14.020277934514866]]]",Polygon,80.14315662,14.02027793,80.14322301,14.01965769,80.14365932,14.01972027,80.14359862,14.0203626,19-04-2023,21-04-2023,0.088814126,0.141043786,-0.055414616,-0.48855162,-0.05775742,-0.08630371,-0.006623325,-0.018793528,-0.003434054,0.003760808,0.025570826,-0.004755018,-0.006809542,-0.021714222,-0.006545927,0.004690119,0.037453811,0.037016567
0.146107956,0.135803009,0.174937846,0.148909766,0.184083995,0.150251702,0.152321198,0.137091099,0.151262174,0.209769562,0.174452685,0.161130513,T_A5,2,1,10/4/2023,8.3,30,30,150,180,5700,344,1202,0.03,0,12,"[[[80.14315661965094, 14.020277934514866], [80.14322301450079, 14.019657690462651], [80.14365932351961, 14.01972026709052], [80.14359861965579, 14.020362596778043], [80.14315661965094, 14.020277934514866]]]",Polygon,80.14315662,14.02027793,80.14322301,14.01965769,80.14365932,14.01972027,80.14359862,14.0203626,9/4/2023,11/4/2023,0.105630295,0.121292424,-0.080371382,-0.458788327,0.001388594,-0.041323885,0.017177269,0.003764631,0.032663099,0.02840956,0.061170137,0.021357529,0.020352519,0.010860225,0.021131063,0.02665788,0.056044537,0.050855869
0.180288156,0.160262878,0.181818812,0.170411018,0.207678339,0.196287999,0.201677017,0.183220419,0.202747556,0.346032548,0.202193932,0.185747137,T_A5,0,2,12/9/2022,8.4,40,30,130,160,7200,460,1521,0.05,0,12,"[[[80.14315661965094, 14.020277934514866], [80.14322301450079, 14.019657690462651], [80.14365932351961, 14.01972026709052], [80.14359861965579, 14.020362596778043], [80.14315661965094, 14.020277934514866]]]",Polygon,80.14315662,14.02027793,80.14322301,14.01965769,80.14365932,14.01972027,80.14359862,14.0203626,11/9/2022,13-09-2022,0.098567496,-0.003839607,-0.03238736,-0.617551716,-0.053058447,0.036222462,0.051357469,0.0282245,0.039544065,0.049910812,0.084764481,0.067393827,0.069708338,0.056989545,0.072616445,0.162920865,0.083785784,0.075472492
0.155967756,0.160084156,0.193885584,0.165672813,0.185995125,0.154359359,0.159742921,0.134359037,0.152785747,0.214021959,0.172056549,0.161801489,T_A5,1,2,28-08-2022,8.2,40,20,180,200,7060,432,1571,0.01,0,12,"[[[80.14315661965094, 14.020277934514866], [80.14322301450079, 14.019657690462651], [80.14365932351961, 14.01972026709052], [80.14359861965579, 14.020362596778043], [80.14315661965094, 14.020277934514866]]]",Polygon,80.14315662,14.02027793,80.14322301,14.01965769,80.14365932,14.01972027,80.14359862,14.0203626,27-08-2022,29-08-2022,0.057788357,0.181348127,-0.07846506,-0.378408886,0.059651604,-0.104368173,0.027037069,0.028045778,0.051610837,0.045172607,0.063081267,0.025465187,0.027774242,0.008128163,0.022654636,0.030910276,0.053648401,0.051526844
0.172193629,0.166238667,0.191266488,0.175822273,0.197963115,0.183631937,0.189228562,0.171753774,0.190204521,0.251718974,0.198798526,0.181025029,T_A5,2,2,22-09-2022,8.5,37,30,150,180,6400,336,1352,0,0,12,"[[[80.14315661965094, 14.020277934514866], [80.14322301450079, 14.019657690462651], [80.14365932351961, 14.01972026709052], [80.14359861965579, 14.020362596778043], [80.14315661965094, 14.020277934514866]]]",Polygon,80.14315662,14.02027793,80.14322301,14.01965769,80.14365932,14.01972027,80.14359862,14.0203626,21-09-2022,23-09-2022,0.059234103,0.053751033,-0.042072154,-0.548668555,-0.0193097,-0.01170535,0.043262942,0.034200289,0.048991741,0.055322067,0.075049257,0.054737765,0.057259883,0.0455229,0.06007341,0.068607291,0.080390378,0.070750385
0.192866507,0.175608799,0.206824515,0.190639341,0.209399228,0.192994379,0.196436943,0.176799658,0.199152334,0.240418324,0.214098005,0.188855946,T_A5,1,2,23-08-2022,8.2,40,20,180,200,7068,432,1571,0.01,0,12,"[[[80.14315661965094, 14.020277934514866], [80.14322301450079, 14.019657690462651], [80.14365932351961, 14.01972026709052], [80.14359861965579, 14.020362596778043], [80.14315661965094, 14.020277934514866]]]",Polygon,80.14315662,14.02027793,80.14322301,14.01965769,80.14365932,14.01972027,80.14359862,14.0203626,22-08-2022,24-08-2022,0.046895196,0.078266333,-0.040721122,-0.561095152,-0.017279879,-0.037665254,0.063935819,0.043570421,0.064549768,0.070139135,0.08648537,0.064100206,0.064468264,0.050568784,0.069021223,0.057306641,0.095689857,0.078581302
0.169414488,0.159126732,0.164218175,0.156348376,0.175189449,0.173434599,0.17767021,0.159380254,0.179830732,0.256343316,0.179316218,0.165734196,T_A5,0,2,14-07-2022,8.7,40,40,120,160,7100,488,1491,0,0,12,"[[[80.14315661965094, 14.020277934514866], [80.14322301450079, 14.019657690462651], [80.14365932351961, 14.01972026709052], [80.14359861965579, 14.020362596778043], [80.14315661965094, 14.020277934514866]]]",Polygon,80.14315662,14.02027793,80.14322301,14.01965769,80.14365932,14.01972027,80.14359862,14.0203626,13-07-2022,15-07-2022,0.056829331,0.014950386,-0.024549657,-0.539028746,-0.043949146,0.009602795,0.040483801,0.027088354,0.021943428,0.03584817,0.052275591,0.044540426,0.045701531,0.033149379,0.049699621,0.073231634,0.06090807,0.055459551
0.120030438,0.112222684,0.15052203,0.12639441,0.168851663,0.127510244,0.129697577,0.110457566,0.121160231,0.177094863,0.144999445,0.138088324,T_A6,1,1,20-04-2023,8.2,31,20,150,170,6200,358,1186,0.06,0,11,"[[[80.14244665384922, 14.020172025036558], [80.14251304870055, 14.019522332854422], [80.14297401866219, 14.019610676375308], [80.14286968389712, 14.020227239585012], [80.14244665384922, 14.020172025036558]]]",Polygon,80.14244665,14.02017203,80.14251305,14.01952233,80.14297402,14.01961068,80.14286968,14.02022724,19-04-2023,21-04-2023,0.143802939,0.153515697,-0.087129605,-0.376628039,0.018687592,-0.067286095,-0.008900249,-0.019815694,0.008247283,0.005894204,0.045937805,-0.001383928,-0.002271102,-0.015773308,-0.00897088,-0.00601682,0.026591298,0.027813679
0.141006822,0.132707681,0.16429367,0.144169497,0.170892045,0.139454426,0.142300984,0.1316944,0.140571402,0.192540429,0.160706135,0.148586468,T_A6,2,1,10/4/2023,8.4,30,30,170,200,5340,352,1186,0.04,0,11,"[[[80.14244665384922, 14.020172025036558], [80.14251304870055, 14.019522332854422], [80.14297401866219, 14.019610676375308], [80.14286968389712, 14.020227239585012], [80.14244665384922, 14.020172025036558]]]",Polygon,80.14244665,14.02017203,80.14251305,14.01952233,80.14297402,14.01961068,80.14286968,14.02022724,9/4/2023,11/4/2023,0.084816916,0.11013711,-0.065240118,-0.412036664,0.011038576,-0.045221928,0.012076135,0.000669303,0.022018923,0.023669291,0.047978187,0.010560253,0.010332305,0.005463525,0.010440291,0.009428746,0.042297987,0.038311824
0.18038651,0.175961943,0.213114603,0.189484887,0.231175087,0.202980879,0.207438635,0.193011991,0.202095311,0.338148398,0.196690171,0.178789729,T_A6,0,2,12/9/2022,8.3,35,20,1150,170,6100,308,1416,0.01,0,11,"[[[80.14244665384922, 14.020172025036558], [80.14251304870055, 14.019522332854422], [80.14297401866219, 14.019610676375308], [80.14286968389712, 14.020227239585012], [80.14244665384922, 14.020172025036558]]]",Polygon,80.14244665,14.02017203,80.14251305,14.01952233,80.14297402,14.01961068,80.14286968,14.02022724,11/9/2022,13-09-2022,0.099106648,0.049498387,-0.058692861,-0.451851474,0.040078673,0.009221263,0.051455823,0.043923565,0.070839855,0.068984681,0.108261229,0.074086707,0.075469956,0.066781117,0.0719642,0.155036715,0.078282023,0.068515085
0.150468266,0.156406662,0.18849611,0.153963389,0.180699165,0.151696609,0.154432291,0.136950449,0.147026601,0.188429671,0.165209673,0.155588177,T_A6,1,2,28-08-2022,8.4,38,20,150,180,6800,400,1532,0.01,0,11,"[[[80.14244665384922, 14.020172025036558], [80.14251304870055, 14.019522332854422], [80.14297401866219, 14.019610676375308], [80.14286968389712, 14.020227239585012], [80.14244665384922, 14.020172025036558]]]",Polygon,80.14244665,14.02017203,80.14251305,14.01952233,80.14297402,14.01961068,80.14286968,14.02022724,27-08-2022,29-08-2022,0.079888759,0.158384409,-0.100837389,-0.356932479,0.065835615,-0.058481025,0.021537579,0.024368284,0.046221363,0.033463183,0.057785307,0.022802437,0.022463612,0.010719575,0.01689549,0.005317988,0.046801525,0.045313533
0.168404689,0.165731892,0.199875174,0.180285411,0.217210334,0.187249001,0.193492536,0.178974892,0.186186431,0.221642317,0.1900612,0.173024943,T_A6,2,2,22-09-2022,8.4,35,30,130,160,6000,318,1341,0.02,0,11,"[[[80.14244665384922, 14.020172025036558], [80.14251304870055, 14.019522332854422], [80.14297401866219, 14.019610676375308], [80.14286968389712, 14.020227239585012], [80.14244665384922, 14.020172025036558]]]",Polygon,80.14244665,14.02017203,80.14251305,14.01952233,80.14297402,14.01961068,80.14286968,14.02022724,21-09-2022,23-09-2022,0.092893881,0.055167687,-0.051530232,-0.460011097,0.025168143,-0.003647825,0.039474002,0.033693514,0.057600427,0.059785205,0.094296476,0.058354829,0.061523857,0.052744018,0.05605532,0.038530635,0.071653052,0.062750298
0.194988569,0.181854427,0.212512176,0.196410227,0.207159928,0.187992823,0.194554129,0.17734074,0.197513218,0.226325458,0.20759974,0.183881217,T_A6,1,2,23-08-2022,8.4,38,30,150,180,6800,400,1532,0.01,0,11,"[[[80.14244665384922, 14.020172025036558], [80.14251304870055, 14.019522332854422], [80.14297401866219, 14.019610676375308], [80.14286968389712, 14.020227239585012], [80.14244665384922, 14.020172025036558]]]",Polygon,80.14244665,14.02017203,80.14251305,14.01952233,80.14297402,14.01961068,80.14286968,14.02022724,22-08-2022,24-08-2022,0.026636511,0.090217192,-0.039376539,-0.500710634,0.01169316,-0.051021906,0.066057882,0.049816049,0.070237429,0.075910021,0.08424607,0.059098651,0.06258545,0.051109866,0.067382107,0.043213775,0.089191592,0.073606572
0.117861493,0.108426532,0.146083477,0.118887939,0.159363259,0.123888765,0.126468809,0.108836579,0.119722876,0.168792312,0.147015565,0.139402678,T_A7,1,1,20-04-2023,8.2,31,20,150,170,6280,348,1181,0.05,0,10,"[[[80.14180748109197, 14.0200478995162], [80.14189663989191, 14.019427654842175], [80.14229880298564, 14.019490231532117], [80.14220585019552, 14.02011415700845], [80.14180748109197, 14.0200478995162]]]",Polygon,80.14180748,14.0200479,80.14189664,14.01942765,80.1422988,14.01949023,80.14220585,14.02011416,19-04-2023,21-04-2023,0.145463235,0.146112075,-0.102635743,-0.404778752,-0.003180111,-0.044138244,-0.011069194,-0.023611846,0.00380873,-0.001612267,0.036449401,-0.005005408,-0.00549987,-0.017394295,-0.010408235,-0.014319371,0.028607417,0.029128034
0.141296368,0.131808625,0.167975494,0.143923158,0.170336778,0.139054474,0.141755424,0.133468473,0.140051069,0.191782767,0.161780768,0.150116314,T_A7,2,1,10/4/2023,8.2,30,20,140,160,5880,366,1171,0.04,0,10,"[[[80.14180748109197, 14.0200478995162], [80.14189663989191, 14.019427654842175], [80.14229880298564, 14.019490231532117], [80.14220585019552, 14.02011415700845], [80.14180748109197, 14.0200478995162]]]",Polygon,80.14180748,14.0200479,80.14189664,14.01942765,80.1422988,14.01949023,80.14220585,14.02011416,9/4/2023,11/4/2023,0.08405023,0.114472422,-0.07711587,-0.406827512,0.018785772,-0.03768926,0.012365681,-0.000229753,0.025700747,0.023422952,0.04742292,0.010160302,0.009786745,0.007237599,0.009919958,0.008671084,0.04337262,0.03984167
0.180988198,0.176441954,0.2132318,0.192528501,0.236733442,0.208549865,0.212466888,0.19689639,0.203594563,0.333262917,0.199731685,0.181844607,T_A7,0,2,12/9/2022,8.5,35,30,170,200,6240,328,1421,0.03,0,10,"[[[80.14180748109197, 14.0200478995162], [80.14189663989191, 14.019427654842175], [80.14229880298564, 14.019490231532117], [80.14220585019552, 14.02011415700845], [80.14180748109197, 14.0200478995162]]]",Polygon,80.14180748,14.0200479,80.14189664,14.01942765,80.1422988,14.01949023,80.14220585,14.02011416,11/9/2022,13-09-2022,0.102978944,0.03983001,-0.051023472,-0.472937461,0.03269082,0.011216256,0.05205751,0.044403576,0.070957053,0.072028295,0.113819584,0.079655693,0.08049821,0.070665516,0.073463452,0.150151234,0.081323538,0.071569963
0.148767001,0.15381273,0.178071572,0.153954655,0.176500976,0.149007046,0.152694316,0.135595507,0.145741383,0.183055356,0.164414902,0.153671069,T_A7,1,2,28-08-2022,8.4,37,30,170,200,6600,388,1506,0.01,0,10,"[[[80.14180748109197, 14.0200478995162], [80.14189663989191, 14.019427654842175], [80.14229880298564, 14.019490231532117], [80.14220585019552, 14.02011415700845], [80.14180748109197, 14.0200478995162]]]",Polygon,80.14180748,14.0200479,80.14189664,14.01942765,80.1422988,14.01949023,80.14220585,14.02011416,27-08-2022,29-08-2022,0.068227983,0.13541767,-0.072635581,-0.388437842,0.039875065,-0.063405757,0.019836314,0.021774352,0.035796825,0.033454449,0.053587118,0.020112873,0.020725637,0.009364633,0.015610272,-5.63E-05,0.046006754,0.043396424
0.17135792,0.165374525,0.19716792,0.178695781,0.215728954,0.190464672,0.197738208,0.18341188,0.193625763,0.212696996,0.196273242,0.177814937,T_A7,2,2,22-09-2022,8.4,35,30,130,160,6020,316,1346,0.02,0,10,"[[[80.14180748109197, 14.0200478995162], [80.14189663989191, 14.019427654842175], [80.14229880298564, 14.019490231532117], [80.14220585019552, 14.02011415700845], [80.14180748109197, 14.0200478995162]]]",Polygon,80.14180748,14.0200479,80.14189664,14.01942765,80.1422988,14.01949023,80.14220585,14.02011416,21-09-2022,23-09-2022,0.093891609,0.036144955,-0.049145844,-0.508192454,0.00227398,0.013024024,0.042427233,0.033336147,0.054893172,0.058195575,0.092815095,0.0615705,0.065769529,0.057181006,0.063494652,0.029585313,0.077865094,0.067540292
0.196747684,0.179319665,0.213739021,0.197643351,0.211234018,0.1944881,0.201410928,0.186528888,0.205916663,0.243892478,0.213545557,0.189307662,T_A7,1,2,23-08-2022,8.4,37,30,170,200,6600,388,1506,0.01,0,10,"[[[80.14180748109197, 14.0200478995162], [80.14189663989191, 14.019427654842175], [80.14229880298564, 14.019490231532117], [80.14220585019552, 14.02011415700845], [80.14180748109197, 14.0200478995162]]]",Polygon,80.14180748,14.0200479,80.14189664,14.01942765,80.1422988,14.01949023,80.14220585,14.02011416,22-08-2022,24-08-2022,0.033238982,0.067979802,-0.039125814,-0.536157068,0.000452776,-0.028930938,0.067816997,0.047281287,0.071464274,0.077143145,0.08832016,0.065593928,0.069442249,0.060298013,0.075785552,0.060780795,0.095137409,0.079033018
0.121564039,0.112036466,0.149607522,0.1261542,0.160174693,0.128824251,0.131017383,0.113026609,0.127701319,0.179829928,0.157569954,0.147533461,T_A8,1,1,20-04-2023,8.3,30,30,150,180,6060,340,1164,0.05,0,9,"[[[80.14109926072672, 14.01994299148501], [80.14124343240286, 14.019363237347392], [80.14169302039102, 14.01941661159917], [80.14157161266479, 14.020001887061866], [80.14109926072672, 14.01994299148501]]]",Polygon,80.14109926,14.01994299,80.14124343,14.01936324,80.14169302,14.01941661,80.14157161,14.02000189,19-04-2023,21-04-2023,0.118816136,0.139284687,-0.085049228,-0.453277781,-0.025921277,-0.054885637,-0.007366649,-0.020001913,0.007332774,0.005653994,0.037260835,-6.99E-05,-0.000951296,-0.013204265,-0.002429792,-0.003281755,0.039161806,0.037258816
0.144086339,0.136642794,0.163846747,0.1482374,0.171461384,0.146716317,0.150770506,0.138253408,0.148997011,0.195921465,0.171206294,0.159030888,T_A8,2,1,10/4/2023,8.2,30,20,140,160,5760,348,1158,0.03,0,9,"[[[80.14109926072672, 14.01994299148501], [80.14124343240286, 14.019363237347392], [80.14169302039102, 14.01941661159917], [80.14157161266479, 14.020001887061866], [80.14109926072672, 14.01994299148501]]]",Polygon,80.14109926,14.01994299,80.14124343,14.01936324,80.14169302,14.01941661,80.14157161,14.02000189,9/4/2023,11/4/2023,0.072643328,0.084718061,-0.050016469,-0.486117223,-0.021965317,-0.034849259,0.015155652,0.004604416,0.021572,0.027737195,0.048547526,0.017822145,0.018801827,0.012022534,0.0188659,0.012809782,0.052798146,0.048756244
0.182502803,0.180221864,0.213359472,0.193195233,0.230643283,0.207357458,0.212648188,0.198790142,0.206161746,0.340668628,0.204355734,0.184100351,T_A8,0,2,12/9/2022,8.5,35,30,170,200,6060,318,1482,0.02,0,9,"[[[80.14109926072672, 14.01994299148501], [80.14124343240286, 14.019363237347392], [80.14169302039102, 14.01941661159917], [80.14157161266479, 14.020001887061866], [80.14109926072672, 14.01994299148501]]]",Polygon,80.14109926,14.01994299,80.14124343,14.01936324,80.14169302,14.01941661,80.14157161,14.02000189,11/9/2022,13-09-2022,0.088354522,0.035349616,-0.04959785,-0.494639318,0.021554731,0.014273259,0.053572116,0.048183486,0.071084725,0.072695027,0.107729425,0.078463286,0.080679509,0.072559268,0.076030635,0.157556946,0.085947586,0.073825707
